Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
Datsun,Hyderabad,2016,19000,Petrol,Manual,First,20.63,1198,67.0,5,2.99
Hyundai,Chennai,2011,37442,Petrol,Manual,First,18.5,1197,80.0,5,3.4
BMW,Coimbatore,2016,63111,Diesel,Automatic,Second,18.12,1995,190.0,5,30.8
Maruti,Mumbai,2012,88000,Diesel,Manual,First,20.77,1248,88.8,7,5.85
Hyundai,Jaipur,2014,42355,Petrol,Manual,First,18.9,1197,82.0,5,4.0
BMW,Coimbatore,2011,75871,Petrol,Automatic,First,9.43,2996,254.0,5,14.12
Chevrolet,Mumbai,2011,65000,Diesel,Manual,First,17.9,1998,163.7,5,4.55
Mercedes-Benz,Pune,2015,69000,Diesel,Automatic,First,0.0,2987,165.0,5,38.0
Maruti,Jaipur,2011,79232,Diesel,Manual,First,21.1,1248,73.9,5,2.9
Mercedes-Benz,Pune,2007,220000,Petrol,Automatic,Second,11.74,1796,186.0,5,6.0
Hyundai,Kochi,2016,28470,Petrol,Manual,First,18.6,1197,81.83,5,6.95
Hyundai,Kolkata,2014,9759,Petrol,Manual,First,20.3,998,68.05,5,2.75
Maruti,Pune,2014,75216,Diesel,Manual,First,22.9,1248,74.0,5,5.1
Hyundai,Chennai,2017,8000,Petrol,Manual,First,18.6,1197,81.83,5,6.75
Maruti,Mumbai,2014,59451,Petrol,Manual,First,18.5,1197,85.8,5,3.69
Maruti,Hyderabad,2013,53996,Diesel,Manual,First,22.9,1248,74.0,5,5.45
Honda,Kochi,2018,15135,Petrol,Manual,First,17.5,1199,88.7,5,9.29
Hyundai,Chennai,2015,53000,Petrol,Automatic,Second,16.9,1197,81.86,5,4.0
Honda,Kolkata,2013,40000,Petrol,Manual,First,18.0,1198,86.7,5,2.9
Hyundai,Pune,2013,21107,Petrol,Manual,First,17.1,1591,121.3,5,5.25
Honda,Mumbai,2014,56000,Petrol,Manual,First,16.8,1497,116.3,5,5.75
Hyundai,Coimbatore,2017,19623,Petrol,Manual,First,15.29,1591,121.3,5,13.12
Mahindra,Kochi,2014,70963,Diesel,Manual,First,15.1,2179,140.0,7,7.83
Maruti,Mumbai,2013,25755,CNG,Manual,First,26.6,998,58.16,5,3.15
Toyota,Mumbai,2013,51450,Diesel,Manual,First,12.8,2494,102.0,7,10.4
Maruti,Pune,2012,75000,Diesel,Manual,First,22.9,1248,74.0,5,4.35
Maruti,Coimbatore,2017,37832,Petrol,Automatic,First,22.5,998,67.0,5,5.23
Hyundai,Coimbatore,2016,43041,Petrol,Manual,First,18.9,1197,81.86,5,6.01
Honda,Hyderabad,2014,97236,Diesel,Manual,First,25.8,1498,98.6,5,4.4
BMW,Chennai,2010,83000,Diesel,Automatic,First,16.07,1995,181.0,5,12.75
Ford,Delhi,2011,65000,Petrol,Manual,First,15.6,1196,70.0,5,2.4
Volkswagen,Kochi,2018,46007,Petrol,Manual,First,17.0,1198,73.75,5,5.71
Ford,Kochi,2015,65925,Diesel,Manual,Second,22.7,1498,89.84,5,5.49
Honda,Pune,2004,73500,Petrol,Manual,Second,13.0,1343,90.0,5,1.3
Mahindra,Kolkata,2014,55000,Diesel,Manual,First,16.0,2179,140.0,7,8.5
Toyota,Delhi,2012,115000,Diesel,Manual,First,13.0,2982,168.5,7,12.99
Hyundai,Kolkata,2017,31184,Petrol,Manual,First,18.9,1197,81.86,5,5.0
Maruti,Pune,2017,41747,Diesel,Automatic,First,28.4,1248,73.75,5,9.0
Maruti,Kochi,2016,38143,Diesel,Manual,First,22.9,1248,74.0,5,5.22
Volkswagen,Pune,2012,19030,Petrol,Manual,First,16.47,1198,73.9,5,3.8
Toyota,Coimbatore,2019,20877,Petrol,Manual,First,18.16,1197,78.9,5,7.27
Maruti,Mumbai,2016,23555,Petrol,Manual,First,22.0,1197,81.8,5,5.1
Mercedes-Benz,Bangalore,2013,29000,Diesel,Automatic,First,14.21,2143,203.0,5,29.0
Maruti,Pune,2013,61000,Petrol,Manual,First,18.9,998,67.1,5,2.9
Tata,Kochi,2012,4187,Petrol,Manual,First,26.0,624,35.0,4,1.38
Skoda,Bangalore,2011,46000,Petrol,Manual,First,13.4,1798,157.8,5,5.5
Volkswagen,Mumbai,2016,28000,Petrol,Automatic,First,17.21,1197,103.5,5,7.25
Hyundai,Coimbatore,2014,83558,Diesel,Manual,First,22.32,1582,126.32,5,6.98
Tata,Hyderabad,2017,40000,Diesel,Manual,First,22.95,1248,74.0,5,5.25
Hyundai,Kolkata,2013,36000,Petrol,Manual,First,21.1,814,55.2,5,1.95
Audi,Bangalore,2014,21000,Diesel,Automatic,First,17.11,1968,174.33,5,24.5
Toyota,Kochi,2013,62162,Diesel,Manual,First,12.99,2494,100.0,7,8.31
Mercedes-Benz,Hyderabad,2012,83000,Diesel,Automatic,First,11.74,2987,254.8,5,36.0
Hyundai,Pune,2015,58000,Diesel,Manual,First,24.4,1120,71.0,5,5.5
Honda,Kochi,2011,62332,Petrol,Automatic,First,11.7,2354,177.6,5,5.89
Volkswagen,Kochi,2016,50867,Diesel,Manual,First,20.34,1498,103.2,5,7.95
Hyundai,Mumbai,2010,73000,Petrol,Manual,First,17.0,1197,80.0,5,2.75
Hyundai,Jaipur,2012,98008,Diesel,Manual,First,22.7,1582,126.24,5,6.25
Ford,Hyderabad,2015,36000,Diesel,Manual,First,20.0,1399,68.05,5,4.95
Hyundai,Kochi,2019,27339,Petrol,Manual,First,18.6,1197,81.83,5,6.27
Hyundai,Kolkata,2017,25000,Diesel,Manual,First,23.9,1582,126.2,5,8.65
Hyundai,Kolkata,2014,37000,Petrol,Manual,First,18.9,1197,82.0,5,3.5
Audi,Hyderabad,2015,56000,Diesel,Automatic,First,14.16,1968,174.3,5,35.0
Maruti,Kolkata,2015,27000,Petrol,Manual,First,17.5,1298,85.8,5,4.45
Hyundai,Kolkata,2012,37000,Petrol,Manual,First,18.5,1197,80.0,5,2.65
Mahindra,Kolkata,2017,10500,Diesel,Manual,First,25.32,1198,77.0,5,4.7
Hyundai,Ahmedabad,2014,49000,Diesel,Automatic,First,18.23,1582,126.2,5,8.9
Jeep,Mumbai,2017,7000,Diesel,Manual,First,17.1,1956,170.0,5,17.45
Maruti,Coimbatore,2017,71256,Diesel,Manual,First,24.3,1248,88.5,5,9.58
Toyota,Kochi,2012,83184,Petrol,Manual,First,14.28,1798,138.03,5,6.22
Mahindra,Kolkata,2013,87284,Diesel,Manual,First,15.1,2179,140.0,7,7.8
BMW,Mumbai,2016,7000,Diesel,Automatic,First,20.68,1995,190.0,5,27.75
Hyundai,Pune,2015,29000,Diesel,Manual,Second,22.54,1396,88.73,5,7.0
Mercedes-Benz,Coimbatore,2017,33552,Diesel,Automatic,First,11.57,2987,254.79,5,64.87
Chevrolet,Bangalore,2013,64000,Diesel,Manual,Second,17.3,1998,163.7,5,6.5
Hyundai,Jaipur,2011,82000,Petrol,Manual,Second,18.5,1197,80.0,5,2.7
Honda,Mumbai,2012,70000,Petrol,Manual,Second,19.4,1198,86.8,5,2.5
Nissan,Hyderabad,2013,166194,Diesel,Manual,First,19.3,1461,84.8,7,3.9
Volkswagen,Delhi,2015,58000,Petrol,Manual,First,16.47,1198,73.9,5,3.95
Hyundai,Chennai,2010,77000,Petrol,Manual,Second,20.36,1197,78.9,5,2.1
Chevrolet,Pune,2009,73204,Diesel,Automatic,Third,18.1,1991,147.9,4,3.5
Hyundai,Hyderabad,2007,70000,Petrol,Manual,Second,19.81,1086,68.05,5,2.0
Maruti,Delhi,2014,79870,Diesel,Manual,First,20.77,1248,88.76,7,5.35
Honda,Delhi,2013,90000,Diesel,Manual,First,25.8,1498,98.6,5,3.8
Mercedes-Benz,Mumbai,2016,17000,Petrol,Automatic,First,15.5,1595,122.0,5,17.25
Hyundai,Kochi,2018,46493,Petrol,Manual,First,18.9,1197,81.86,5,5.53
Hyundai,Pune,2009,68000,Petrol,Manual,Third,20.36,1197,78.9,5,1.95
Maruti,Hyderabad,2017,2000,Diesel,Manual,First,28.4,1248,74.0,5,8.2
Honda,Pune,1999,140000,Petrol,Manual,First,13.0,1343,90.0,5,0.9
Toyota,Pune,2013,255000,Diesel,Manual,Third,12.99,2494,100.6,7,6.5
Mini,Coimbatore,2014,45535,Diesel,Automatic,First,23.8,1998,112.0,5,19.41
Fiat,Coimbatore,2016,39228,Petrol,Manual,First,15.7,1368,112.4,5,6.58
Chevrolet,Mumbai,2011,57000,Petrol,Manual,Second,14.49,1399,92.7,5,2.1
Hyundai,Chennai,2008,85445,Petrol,Manual,Second,19.81,1086,68.05,5,2.0
Hyundai,Delhi,2015,54000,Diesel,Manual,First,24.4,1120,71.0,5,3.7
Maruti,Mumbai,2014,53000,Petrol,Automatic,First,23.1,998,67.04,5,3.8
Hyundai,Jaipur,2014,60000,Petrol,Manual,First,20.36,1197,78.9,5,3.25
Renault,Coimbatore,2015,65668,Diesel,Manual,First,19.87,1461,83.8,5,5.53
BMW,Ahmedabad,2011,100000,Diesel,Automatic,Second,22.69,1995,190.0,5,10.9
Hyundai,Kolkata,2018,1800,Petrol,Manual,First,18.9,1197,82.0,5,5.1
Chevrolet,Pune,2009,44200,Petrol,Manual,Second,18.0,995,62.0,5,1.6
Honda,Ahmedabad,2018,14000,Petrol,Manual,First,17.4,1497,117.3,5,11.25
Volkswagen,Chennai,2013,720000,Diesel,Manual,First,20.54,1598,103.6,5,5.9
Toyota,Delhi,2012,73000,Diesel,Automatic,First,11.5,2982,169.0,7,14.4
Honda,Delhi,2011,68000,Petrol,Manual,First,17.0,1497,118.0,5,3.6
BMW,Jaipur,2017,19543,Diesel,Automatic,First,18.12,1995,190.0,5,40.5
Audi,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,38.95
Maruti,Delhi,2014,32805,Diesel,Manual,First,23.2,1248,73.94,5,3.6
Volkswagen,Kochi,2016,44782,Diesel,Automatic,First,21.21,1498,103.2,5,7.12
Honda,Kochi,2016,55700,Diesel,Manual,First,26.0,1498,98.6,5,7.52
Audi,Delhi,2012,60000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.35
Skoda,Hyderabad,2014,56000,Petrol,Manual,First,15.0,1598,103.52,5,7.0
Toyota,Delhi,2011,60000,Diesel,Manual,First,11.5,2982,171.0,7,10.85
Chevrolet,Mumbai,2010,78563,Diesel,Manual,First,16.52,1991,123.7,5,2.35
Maruti,Mumbai,2014,34669,Petrol,Manual,First,15.1,1196,73.0,7,2.9
Maruti,Delhi,2017,17000,Petrol,Manual,First,20.73,1373,91.1,5,7.65
Maruti,Delhi,2016,66000,Diesel,Manual,First,28.09,1248,88.5,5,6.4
Toyota,Pune,2014,102418,Diesel,Manual,First,12.99,2494,100.6,7,10.1
Maruti,Kolkata,2014,48800,Petrol,Manual,First,19.1,1197,85.8,5,4.25
Toyota,Kochi,2019,10601,Diesel,Automatic,First,11.36,2755,171.5,7,19.65
Tata,Pune,2017,8200,Diesel,Manual,First,25.0,1396,69.0,5,4.4
Hyundai,Jaipur,2012,100000,Petrol,Manual,First,18.5,1197,82.85,5,3.25
Ford,Pune,2012,78000,Diesel,Manual,First,17.8,1399,68.0,5,2.8
Chevrolet,Kolkata,2015,50000,Diesel,Manual,First,18.2,1248,73.74,8,4.3
Ford,Chennai,2006,89327,Diesel,Manual,Third,17.8,1399,68.0,5,1.55
Honda,Chennai,2007,98000,Petrol,Manual,Second,10.8,2354,152.0,5,4.7
Honda,Kochi,2017,24700,Petrol,Manual,First,18.7,1199,88.7,5,7.07
Mercedes-Benz,Delhi,2018,6000,Diesel,Automatic,First,11.0,2987,258.0,7,79.0
Hyundai,Delhi,2018,9434,Petrol,Manual,First,18.9,1197,81.86,5,5.75
Maruti,Mumbai,2012,29000,Petrol,Manual,First,18.5,1197,85.8,5,3.25
Volkswagen,Coimbatore,2017,22440,Diesel,Automatic,First,22.0,1498,108.495,5,8.89
Honda,Mumbai,2015,73070,Petrol,Manual,First,17.4,1497,117.3,5,5.9
Honda,Kolkata,2016,21771,Petrol,Manual,First,18.7,1199,88.7,5,4.95
Maruti,Delhi,2014,62000,Diesel,Manual,First,17.8,1248,75.0,5,3.75
Hyundai,Kochi,2017,37024,Diesel,Automatic,First,17.01,1582,126.2,5,10.97
Audi,Kochi,2014,60336,Diesel,Automatic,Second,14.4,2967,241.4,5,24.94
Hyundai,Kolkata,2014,26008,Petrol,Manual,First,21.1,814,55.2,5,1.97
Ford,Jaipur,2010,90000,Diesel,Manual,Second,20.0,1399,68.0,5,1.4
Volkswagen,Coimbatore,2018,35569,Petrol,Manual,First,17.0,1198,73.75,5,7.27
Renault,Kolkata,2013,40000,Diesel,Manual,First,21.64,1461,84.8,5,4.0
Honda,Kolkata,2015,45000,Petrol,Manual,First,18.7,1199,88.7,5,4.75
Hyundai,Delhi,2015,42000,Petrol,Manual,First,17.0,1197,80.0,5,5.1
Audi,Coimbatore,2012,46913,Diesel,Automatic,First,14.94,2967,241.4,5,16.11
Mahindra,Delhi,2014,62000,Diesel,Automatic,First,11.18,2696,184.0,7,10.55
Toyota,Ahmedabad,2017,15000,Diesel,Automatic,First,12.9,2755,174.5,7,30.0
Skoda,Kolkata,2002,69000,Diesel,Manual,First,18.7,1896,66.0,5,1.6
Mercedes-Benz,Hyderabad,2012,41367,Diesel,Automatic,First,15.8,2148,170.0,5,18.49
Maruti,Kochi,2018,15982,Petrol,Manual,First,20.73,1373,91.1,5,9.96
Maruti,Hyderabad,2013,99595,Diesel,Manual,Second,22.9,1248,74.0,5,4.75
Toyota,Bangalore,2002,63000,Diesel,Manual,Third,13.1,2446,75.0,10,3.65
BMW,Delhi,2012,49000,Diesel,Automatic,Second,16.73,2495,218.0,5,15.5
Mitsubishi,Kochi,2013,48272,Diesel,Manual,First,10.5,2835,116.9,6,11.82
Toyota,Delhi,2008,63000,Petrol,Manual,First,13.4,1794,125.0,5,2.05
Maruti,Ahmedabad,2016,77000,CNG,Manual,First,26.6,998,58.16,5,3.3
Maruti,Mumbai,2013,11734,Petrol,Manual,First,16.8,796,34.2,8,2.25
Audi,Kochi,2014,62012,Diesel,Automatic,First,17.68,1968,174.33,5,20.12
Hyundai,Chennai,2017,46000,CNG,Manual,First,25.0,1197,81.86,5,4.95
Honda,Coimbatore,2016,45449,Diesel,Manual,First,27.3,1498,98.6,5,7.48
Mercedes-Benz,Mumbai,2004,85000,Petrol,Automatic,Second,10.5,1796,157.7,5,5.5
Audi,Kochi,2013,45330,Diesel,Automatic,First,16.55,1968,147.51,5,13.19
Maruti,Mumbai,2012,88000,Petrol,Manual,First,19.1,1197,85.8,5,3.85
Maruti,Delhi,2016,45376,Diesel,Manual,First,28.4,1248,73.75,5,5.75
Mahindra,Pune,2014,81000,Diesel,Manual,First,15.1,2179,140.0,7,9.0
Chevrolet,Kochi,2012,83381,Petrol,Manual,First,18.6,1199,79.4,5,2.21
Ford,Kochi,2017,78526,Diesel,Manual,First,23.0,1498,98.96,5,8.09
BMW,Coimbatore,2017,27313,Diesel,Automatic,First,14.69,2993,258.0,5,48.63
Audi,Coimbatore,2015,42747,Diesel,Automatic,Second,14.16,1968,174.3,5,39.47
BMW,Coimbatore,2015,42265,Diesel,Automatic,Second,20.68,1995,190.0,5,22.24
Hyundai,Mumbai,2009,21000,Petrol,Automatic,First,19.2,1197,80.0,5,2.6
Hyundai,Ahmedabad,2016,55100,Diesel,Automatic,First,17.01,1582,126.2,5,12.0
Audi,Chennai,2014,70000,Diesel,Automatic,First,17.11,1968,174.33,5,18.0
Mercedes-Benz,Mumbai,2007,55000,Petrol,Automatic,Third,10.13,3498,364.9,5,9.99
Hyundai,Kolkata,2012,58235,Petrol,Manual,First,20.36,1197,78.9,5,2.45
Ford,Mumbai,2017,26000,Diesel,Manual,First,23.0,1498,98.96,5,8.99
Volkswagen,Kolkata,2011,35000,Diesel,Manual,First,20.54,1598,103.6,5,3.15
Maruti,Jaipur,2017,24000,Diesel,Manual,First,28.4,1248,73.75,5,8.2
Mahindra,Ahmedabad,2016,98000,Diesel,Manual,First,15.4,1997,120.0,7,11.5
Hyundai,Coimbatore,2016,44487,Diesel,Manual,First,22.54,1396,88.73,5,7.3
Maruti,Chennai,2008,65000,Petrol,Manual,First,19.7,796,46.3,5,1.59
Hyundai,Delhi,2015,34951,Petrol,Manual,Second,20.36,1197,78.9,5,3.15
Mahindra,Kolkata,2015,52373,Diesel,Manual,Second,15.4,2179,120.0,7,8.5
Skoda,Hyderabad,2010,66285,Diesel,Manual,First,19.5,1199,75.0,5,3.0
BMW,Mumbai,2012,66000,Diesel,Automatic,First,15.3,2993,258.0,5,21.0
Honda,Hyderabad,2016,43000,Diesel,Manual,First,27.3,1498,98.6,5,7.75
Mercedes-Benz,Mumbai,2013,45200,Diesel,Automatic,First,10.0,2148,170.0,5,23.0
Mahindra,Mumbai,2016,41000,Diesel,Automatic,First,16.0,2179,140.0,7,13.75
Honda,Kochi,2017,39430,Petrol,Automatic,First,18.0,1497,117.3,5,8.29
Maruti,Coimbatore,2014,83274,Diesel,Manual,First,22.9,1248,74.0,5,5.79
Mercedes-Benz,Coimbatore,2017,32324,Diesel,Automatic,First,14.84,2143,170.0,5,30.5
Honda,Mumbai,2011,49999,Petrol,Manual,First,17.0,1497,118.0,5,3.8
Tata,Bangalore,2014,66000,Diesel,Manual,First,15.3,2956,83.8,7,4.45
Hyundai,Delhi,2012,54000,Petrol,Manual,First,18.5,1197,82.85,5,3.3
Fiat,Jaipur,2009,80000,Diesel,Manual,Second,20.4,1248,91.2,5,1.75
Honda,Bangalore,2011,72000,Petrol,Automatic,Second,12.9,1799,130.0,5,5.5
Hyundai,Pune,2017,44865,Diesel,Manual,First,19.67,1582,126.2,5,13.35
Audi,Delhi,2017,22000,Diesel,Automatic,Second,20.38,1968,143.0,5,22.5
Hyundai,Delhi,2013,57478,Petrol,Manual,Second,17.0,1591,121.3,5,5.25
Hyundai,Hyderabad,2011,75000,Diesel,Manual,First,21.9,1396,90.0,5,3.75
Honda,Kochi,2015,50624,Diesel,Manual,First,24.2,1498,98.6,7,6.32
Hyundai,Bangalore,2018,75000,Diesel,Automatic,First,22.32,1582,126.32,5,7.75
Ford,Chennai,2006,87000,Petrol,Manual,Second,15.3,1596,101.0,5,1.37
Hyundai,Mumbai,2010,62000,Petrol,Manual,First,20.36,1197,78.9,5,2.1
Maruti,Hyderabad,2016,41372,Diesel,Manual,First,24.3,1248,88.5,5,9.3
Toyota,Ahmedabad,2015,70000,Diesel,Manual,First,12.99,2494,100.6,7,12.0
Mercedes-Benz,Pune,2017,35000,Diesel,Automatic,First,17.9,2143,136.0,5,23.5
Maruti,Hyderabad,2006,71993,Petrol,Manual,First,19.7,796,46.3,5,1.8
Mercedes-Benz,Chennai,2013,62000,Diesel,Automatic,Second,14.84,2143,170.0,5,12.5
Maruti,Delhi,2015,51000,Diesel,Manual,First,22.9,1248,74.0,5,4.74
Hyundai,Kochi,2016,26038,Petrol,Manual,First,18.9,1197,82.0,5,5.43
Toyota,Kochi,2018,37713,Diesel,Automatic,Second,12.55,2982,168.5,7,31.62
Toyota,Kolkata,2011,78088,Petrol,Manual,First,12.4,1998,132.0,8,6.3
Ford,Kochi,2017,30453,Diesel,Manual,First,22.77,1498,98.59,5,8.45
Ford,Pune,2016,54000,Petrol,Manual,First,18.16,1196,86.8,5,5.0
Toyota,Chennai,2011,190000,Diesel,Manual,First,11.5,2982,171.0,7,13.0
Maruti,Hyderabad,2012,65097,Petrol,Manual,First,19.1,1197,85.8,5,4.7
BMW,Coimbatore,2018,28060,Petrol,Automatic,First,12.05,2979,320.0,5,93.67
Skoda,Pune,2012,282000,Petrol,Manual,First,13.14,1798,160.0,5,3.3
Maruti,Jaipur,2009,111000,Petrol,Manual,Second,18.9,1061,67.0,5,1.51
Renault,Kochi,2013,63295,Diesel,Manual,First,19.01,1461,108.45,5,6.09
Maruti,Mumbai,2015,35770,Petrol,Manual,First,20.73,1373,91.1,5,5.95
Hyundai,Hyderabad,2012,125928,Diesel,Manual,First,22.7,1582,126.24,5,9.0
Skoda,Kolkata,2015,45000,Diesel,Automatic,First,21.66,1498,103.52,5,4.25
Mercedes-Benz,Hyderabad,2013,21000,Diesel,Automatic,First,14.84,2143,170.0,5,23.5
Honda,Mumbai,2011,54774,Petrol,Automatic,First,11.7,2354,177.6,5,6.35
Maruti,Chennai,2014,41123,Petrol,Manual,First,23.1,998,67.04,5,3.4
BMW,Bangalore,2017,17465,Petrol,Automatic,First,12.05,2979,320.0,5,93.0
BMW,Chennai,2014,48000,Diesel,Automatic,First,22.69,1995,190.0,5,21.6
Volkswagen,Chennai,2011,173000,Diesel,Manual,First,20.54,1598,103.6,5,4.0
Maruti,Pune,2018,12000,Diesel,Manual,First,23.4,1248,74.0,5,5.5
Land,Mumbai,2012,34000,Diesel,Automatic,First,12.39,2179,147.51,5,19.25
Hyundai,Hyderabad,2012,71360,Diesel,Manual,First,21.9,1396,90.0,5,3.95
Maruti,Mumbai,2012,74000,Diesel,Manual,Second,28.4,1248,73.75,5,4.25
Jeep,Kochi,2018,28937,Diesel,Manual,First,17.1,1956,170.0,5,17.02
Maruti,Hyderabad,2012,82085,Diesel,Manual,First,20.77,1248,88.76,7,6.5
Ford,Bangalore,2011,68465,Petrol,Manual,First,15.6,1196,70.0,5,2.95
Toyota,Coimbatore,2013,63854,Diesel,Manual,First,21.43,1364,86.79,5,7.12
Maruti,Chennai,2018,3000,Diesel,Automatic,First,24.3,1248,88.5,5,11.25
Honda,Delhi,2009,65055,Petrol,Manual,First,17.0,1497,118.0,5,2.75
Mahindra,Hyderabad,2015,120000,Diesel,Manual,First,15.4,2179,120.0,7,12.0
Hyundai,Mumbai,2014,64241,Petrol,Manual,First,20.14,1197,81.86,5,3.67
Mahindra,Pune,2008,2200,Petrol,Manual,First,15.7,1390,75.0,5,2.3
Skoda,Pune,2008,88123,Diesel,Manual,First,18.7,1896,66.0,5,2.2
Mercedes-Benz,Pune,2014,79000,Diesel,Automatic,First,12.0,2987,224.0,7,41.0
BMW,Bangalore,2016,28143,Diesel,Automatic,First,20.68,1995,190.0,5,28.5
Volkswagen,Mumbai,2015,23001,Petrol,Manual,First,15.04,1598,103.2,5,5.49
Audi,Ahmedabad,2013,82002,Diesel,Automatic,Second,16.55,1968,147.51,5,17.5
Ford,Bangalore,2009,75000,Diesel,Manual,First,13.8,1399,68.0,5,1.99
Hyundai,Kochi,2016,37451,Diesel,Manual,First,22.32,1582,126.3,5,6.64
Toyota,Hyderabad,2017,67000,Diesel,Manual,First,13.68,2393,147.8,7,16.5
Hyundai,Pune,2016,25000,Petrol,Manual,First,18.9,1197,82.0,5,5.0
Volkswagen,Mumbai,2017,12000,Petrol,Manual,First,17.0,1198,73.75,5,5.4
Renault,Kolkata,2017,25000,Petrol,Manual,First,25.17,799,53.3,5,2.99
Honda,Jaipur,2011,95936,Petrol,Manual,First,17.0,1497,118.0,5,4.1
Hyundai,Kochi,2018,5354,Petrol,Automatic,First,18.9,1197,81.86,5,6.76
Volkswagen,Chennai,2016,42000,Petrol,Manual,Second,18.78,999,75.0,5,5.5
Maruti,Coimbatore,2014,44282,Diesel,Manual,First,25.2,1248,74.0,5,5.99
Nissan,Delhi,2012,70000,Diesel,Manual,First,21.64,1461,84.8,5,2.59
Jaguar,Mumbai,2013,31400,Diesel,Automatic,First,16.36,2179,187.7,5,26.75
Maruti,Pune,2016,50000,Diesel,Manual,First,28.09,1248,88.5,5,8.5
Audi,Bangalore,2011,53000,Diesel,Automatic,First,12.8,1968,167.6,5,23.0
Ford,Pune,2014,21727,Petrol,Manual,First,15.6,1196,70.02,5,3.35
Hyundai,Bangalore,2012,43000,Diesel,Automatic,Second,11.72,2199,194.3,7,10.75
Mahindra,Kolkata,2013,75000,Diesel,Manual,First,12.05,2179,120.0,8,6.29
Renault,Bangalore,2014,73557,Diesel,Manual,First,19.6,1461,108.45,5,7.75
Audi,Delhi,2012,44555,Diesel,Automatic,First,15.2,1968,140.8,5,13.5
Maruti,Coimbatore,2013,54885,Petrol,Manual,First,15.1,1196,73.0,7,3.75
Mahindra,Mumbai,2011,76000,Diesel,Manual,Second,14.0,2498,112.0,7,3.75
Maruti,Jaipur,2006,101000,Petrol,Manual,Second,18.9,998,67.1,5,1.5
Maruti,Chennai,2005,66000,Petrol,Manual,First,14.0,1061,64.0,5,1.45
Maruti,Coimbatore,2013,84360,Petrol,Manual,First,15.5,1586,103.3,5,4.12
Toyota,Mumbai,2016,25121,Diesel,Manual,First,13.68,2393,147.8,7,17.11
Toyota,Pune,2015,100000,Diesel,Manual,Second,12.99,2494,100.6,7,10.25
Volkswagen,Kolkata,2011,66035,Diesel,Manual,First,22.07,1199,73.9,5,2.49
Toyota,Pune,2015,190000,Petrol,Manual,Second,16.78,1496,88.73,5,3.85
Ford,Hyderabad,2014,85670,Diesel,Manual,First,22.7,1498,89.84,5,6.25
Hyundai,Hyderabad,2015,35000,Diesel,Manual,First,24.0,1120,70.0,5,4.88
Honda,Mumbai,2016,8000,Petrol,Automatic,First,18.0,1497,117.3,5,9.45
Toyota,Hyderabad,2007,162000,Diesel,Manual,Second,12.8,2494,102.0,8,4.8
Hyundai,Kolkata,2012,60000,Petrol,Manual,First,21.1,814,55.2,5,1.99
Hyundai,Hyderabad,2010,70600,Petrol,Manual,First,20.36,1197,78.9,5,2.8
Mercedes-Benz,Bangalore,2011,25000,Petrol,Automatic,Second,12.3,1796,185.0,5,22.0
Mahindra,Hyderabad,2012,75000,Diesel,Manual,First,15.96,2523,62.1,7,4.3
Skoda,Coimbatore,2014,85071,Diesel,Automatic,First,20.0,1968,138.1,5,9.75
Maruti,Ahmedabad,2015,40000,Petrol,Manual,First,20.4,1197,81.8,5,5.9
Audi,Delhi,2013,67000,Diesel,Automatic,First,16.55,1968,147.51,5,14.5
Ford,Hyderabad,2009,55000,Diesel,Manual,Second,17.8,1399,68.0,5,2.4
Maruti,Mumbai,2008,62000,Petrol,Manual,Second,15.0,1586,104.68,5,2.11
Hyundai,Coimbatore,2017,22526,Petrol,Automatic,First,18.9,1197,82.0,5,7.6
Maruti,Hyderabad,2012,57788,Petrol,Automatic,First,17.16,1197,85.8,5,3.6
Mahindra,Jaipur,2013,72000,Diesel,Manual,First,10.5,2179,120.0,8,6.0
Mahindra,Mumbai,2014,83128,Diesel,Manual,First,15.4,2179,120.0,7,7.45
Maruti,Chennai,2011,75000,Petrol,Manual,First,19.7,796,46.3,5,2.1
Renault,Ahmedabad,2013,58000,Diesel,Manual,Second,19.01,1461,108.45,5,5.2
Maruti,Mumbai,2017,1000,Petrol,Manual,First,20.89,1197,81.8,5,6.36
Toyota,Kochi,2015,59751,Diesel,Manual,First,12.99,2494,100.6,7,11.62
BMW,Kochi,2015,29966,Diesel,Automatic,Second,16.77,2993,261.49,5,43.6
Hyundai,Kolkata,2009,65000,Diesel,Manual,Second,13.6,1991,142.0,5,4.9
Renault,Kochi,2015,75863,Diesel,Manual,First,19.01,1461,108.45,5,6.7
Maruti,Mumbai,2013,54000,CNG,Manual,First,33.54,998,67.04,5,3.05
Audi,Bangalore,2014,24000,Diesel,Automatic,First,17.11,1968,174.33,5,25.0
Jeep,Coimbatore,2018,33218,Diesel,Manual,First,17.1,1956,170.0,5,19.05
Hyundai,Kolkata,2015,33425,Petrol,Manual,First,17.43,1396,105.5,5,4.5
Honda,Pune,2013,47000,Petrol,Manual,First,18.0,1198,86.7,5,4.15
Hyundai,Chennai,2015,41000,Diesel,Manual,First,19.67,1582,126.2,5,11.9
Hyundai,Delhi,2011,62000,Petrol,Manual,First,19.81,1086,68.05,5,2.1
Mahindra,Delhi,2016,47035,Diesel,Manual,First,18.49,1493,100.0,7,6.95
